kyrBP,InsolationJul65N
7113,445.812936
7114,442.921411
7115,441.640761
7116,441.859938
7117,443.494917
7118,446.235645
7119,450.064567
7120,454.808187
7121,460.296929
7122,466.371891
7123,472.936797
7124,479.535735
7125,486.010339
7126,491.932947
7127,496.801212
7128,500.354345
7129,502.2672
7130,502.291448
7131,500.539819
7132,497.201967
7133,492.474829
7134,486.940647
7135,480.957836
7136,474.941057
7137,469.275135
7138,464.291189
7139,460.006879
7140,456.733327
7141,454.402987
7142,453.011081
7143,452.688939
7144,453.328305
7145,454.955378
7146,457.6902
7147,461.432975
7148,466.10446
7149,471.628351
7150,477.473287
7151,483.009389
7152,487.469556
7153,489.75956
7154,489.151388
7155,485.386974
7156,478.729436
7157,470.132464
7158,460.978192
7159,452.350869
7160,445.348866
7161,440.449168
7162,437.867857
7163,437.491061
7164,439.129495
7165,442.474614
7166,447.325723
7167,453.603973
7168,461.200698
7169,470.130334
7170,480.41387
7171,491.592841
7172,503.165894
7173,513.971911
7174,522.471163
7175,527.089281
7176,526.739469
7177,521.071561
7178,511.027628
7179,498.230059
7180,484.568318
7181,471.601074
7182,460.485077
7183,451.632384
7184,445.163465
7185,440.952198
7186,438.665942
7187,438.167615
7188,439.281124
7189,441.890246
7190,446.084797
7191,451.720228
7192,458.606904
7193,466.291138
7194,473.958165
7195,480.449747
7196,484.798117
7197,486.05714
7198,484.140356
7199,479.573936
7200,473.427798
7201,466.884489
7202,461.017485
7203,456.481177
7204,453.64538
7205,452.514625
7206,452.962003
7207,454.797043
7208,457.701992
7209,461.541533
7210,466.006681
7211,471.012639
7212,476.28049
7213,481.628512
7214,486.756009
7215,491.386243
7216,495.096236
7217,497.695688
7218,498.836579
7219,498.497472
7220,496.697074
7221,493.655207
7222,489.645579
7223,485.048186
7224,480.218643
7225,475.454968
7226,470.993325
7227,467.065532
7228,463.679578
7229,460.992282
7230,458.931327
7231,457.531063
7232,456.696908
7233,456.461313
7234,456.676057
7235,457.374854
7236,458.454254
7237,459.903396
7238,461.64086
7239,463.678589
7240,465.882934
7241,468.276759
7242,470.720287
7243,473.133254
7244,475.395579
7245,477.393191
7246,478.952293
7247,479.979732
7248,480.39259
7249,480.114164
7250,479.204943
7251,477.780445
7252,475.933473
7253,473.919374
7254,471.973314
7255,470.18249
7256,468.857059
7257,468.022573
7258,467.786069
7259,468.180412
7260,469.245807
7261,470.867666
7262,473.129199
7263,475.81737
7264,478.875048
7265,482.024854
7266,485.013995
7267,487.329995
7268,488.64455
7269,488.438558
7270,486.445955
7271,482.702506
7272,477.406402
7273,471.073826
7274,464.485728
7275,458.219748
7276,452.881345
7277,448.9451
7278,446.572288
7279,445.802689
7280,446.754856
7281,449.161932
7282,453.013597
7283,458.124479
7284,464.258437
7285,471.046753
7286,478.156745
7287,484.800138
7288,490.423847
7289,494.317039
7290,495.999241
7291,495.389396
7292,492.789712
7293,488.717152
7294,483.90263
7295,479.155282
7296,474.817952
7297,471.385856
7298,469.000306
7299,467.63176
7300,467.271481
7301,467.917802
7302,469.292758
7303,471.416136
7304,474.020412
7305,476.722805
7306,479.205267
7307,480.90334
7308,481.236673
7309,479.93777
7310,476.886347
7311,472.251247
7312,466.744034
7313,461.03227
7314,455.727713
7315,451.608019
7316,448.882412
7317,447.737822
7318,448.259093
7319,450.293563
7320,453.649058
7321,458.238708
7322,463.698192
7323,469.714241
7324,475.930669
7325,481.77073
7326,486.630915
7327,490.127144
7328,491.780131
7329,491.489951
7330,489.586032
7331,486.363077
7332,482.421413
7333,478.450643
7334,474.768293
7335,471.78671
7336,469.736904
7337,468.627127
7338,468.436924
7339,469.246008
7340,470.801933
7341,473.079086
7342,475.954381
7343,479.081837
7344,482.208733
7345,485.015126
7346,486.910647
7347,487.586373
7348,486.821806
7349,484.355815
7350,480.517175
7351,475.658055
7352,470.191449
7353,464.752162
7354,459.824559
7355,455.650007
7356,452.549563
7357,450.657602
7358,449.823359
7359,450.201542
7360,451.598523
7361,453.886771
7362,456.98985
7363,460.718871
7364,464.732359
7365,468.910272
7366,472.854392
7367,476.221154
7368,478.870222
7369,480.585343
7370,481.319313
7371,481.258479
7372,480.622862
7373,479.534108
7374,478.494856
7375,477.521699
7376,476.834139
7377,476.556904
7378,476.654834
7379,477.021804
7380,477.740751
7381,478.54298
7382,479.356902
7383,480.126359
7384,480.644619
7385,480.806253
7386,480.665995
7387,480.062841
7388,479.06886
7389,477.822294
7390,476.341037
7391,474.75962
7392,473.342412
7393,472.006289
7394,470.978281
7395,470.246008
7396,469.750701
7397,469.378269
7398,469.102976
7399,468.565782
7400,467.713708
7401,466.418852
7402,464.58437
7403,462.338772
7404,459.960163
7405,457.587422
7406,455.670713
7407,454.44587
7408,454.074381
7409,454.744294
7410,456.496098
7411,459.254822
7412,463.078037
7413,467.858671
7414,473.477633
7415,479.86017
7416,486.704273
7417,493.512625
7418,499.678896
7419,504.345909
7420,506.475797
7421,505.55146
7422,501.150394
7423,493.770103
7424,484.286357
7425,474.013882
7426,464.076925
7427,455.52095
7428,448.816296
7429,444.260857
7430,441.774595
7431,441.28383
7432,442.537692
7433,445.527148
7434,450.15006
7435,456.361978
7436,464.207475
7437,473.302089
7438,483.035301
7439,492.438631
7440,499.909601
7441,504.020025
7442,503.670108
7443,498.786099
7444,490.156349
7445,479.597975
7446,468.708657
7447,459.014753
7448,451.315808
7449,446.028331
7450,443.030099
7451,442.190383
7452,443.102558
7453,445.601736
7454,449.478129
7455,454.612388
7456,461.021548
7457,468.543633
7458,476.952428
7459,485.728856
7460,494.118543
7461,501.013955
7462,505.420644
7463,506.485144
7464,504.016319
7465,498.361212
7466,490.545332
7467,481.681714
7468,472.898712
7469,464.987133
7470,458.505127
7471,453.577218
7472,450.259107
7473,448.428504
7474,447.898063
7475,448.54923
7476,450.232892
7477,452.811539
7478,456.223643
7479,460.239727
7480,464.745278
7481,469.399801
7482,473.893605
7483,477.841504
7484,480.901309
7485,482.780834
7486,483.391518
7487,482.770484
7488,481.159257
7489,478.795102
7490,476.151235
7491,473.45438
7492,471.009168
7493,469.019655
7494,467.555907
7495,466.647288
7496,466.314344
7497,466.476232
7498,467.073945
7499,468.064164
7500,469.389671
7501,470.96348
7502,472.828002
7503,474.900315
7504,477.186242
7505,479.673708
7506,482.305056
7507,484.999026
7508,487.633263
7509,489.982974
7510,491.727574
7511,492.56622
7512,492.044973
7513,489.870428
7514,485.903004
7515,480.19601
7516,473.081396
7517,465.278874
7518,457.347787
7519,450.066962
7520,444.057224
7521,439.577496
7522,436.899414
7523,436.054664
7524,436.931959
7525,439.447249
7526,443.571381
7527,449.150055
7528,456.224737
7529,464.726329
7530,474.386573
7531,484.811324
7532,495.131125
7533,504.061509
7534,510.180974
7535,512.215155
7536,509.367046
7537,502.223675
7538,491.90215
7539,480.190849
7540,468.858943
7541,459.150021
7542,451.639389
7543,446.668366
7544,444.013664
7545,443.35244
7546,444.497846
7547,447.173813
7548,451.295293
7549,456.977739
7550,464.220181
7551,473.027208
7552,483.060268
7553,493.558497
7554,503.067393
7555,509.966762
7556,512.465435
7557,509.651415
7558,501.854852
7559,490.511305
7560,477.511716
7561,465.052532
7562,454.274979
7563,445.958014
7564,440.375834
7565,437.224981
7566,436.242694
7567,437.192032
7568,439.676896
7569,443.60678
7570,448.890054
7571,455.333387
7572,462.723497
7573,470.733854
7574,478.570307
7575,485.522217
7576,490.725988
7577,493.436818
7578,493.492425
7579,491.197057
7580,487.04875
7581,482.050739
7582,477.024667
7583,472.44867
7584,468.883655
7585,466.416291
7586,465.021219
7587,464.611846
7588,465.106103
7589,466.128254
7590,467.708346
7591,469.547462
7592,471.473483
7593,473.376598
7594,475.139859
7595,476.514202
7596,477.606309
7597,478.269549
7598,478.497686
7599,478.442314
7600,478.115746
7601,477.550724
7602,476.937313
7603,476.242549
7604,475.448559
7605,474.619304
7606,473.689109
7607,472.467678
7608,471.162787
7609,469.516006
7610,467.674795
7611,465.736104
7612,463.810558
7613,461.978659
7614,460.599104
7615,459.629691
7616,459.288393
7617,459.684884
7618,460.792256
7619,462.627235
7620,465.260611
7621,468.565178
7622,472.453814
7623,476.976516
7624,481.717709
7625,486.538993
7626,491.006499
7627,494.515314
7628,496.519102
7629,496.615257
7630,494.300523
7631,489.797683
7632,483.497617
7633,476.003771
7634,468.233647
7635,461.01085
7636,454.806471
7637,450.146196
7638,447.162765
7639,445.808936
7640,446.10589
7641,447.96008
7642,451.152758
7643,455.783735
7644,461.602522
7645,468.450789
7646,475.967654
7647,483.5572
7648,490.235016
7649,495.137971
7650,497.264292
7651,496.097354
7652,491.82145
7653,485.177001
7654,477.211278
7655,469.258797
7656,462.207247
7657,456.698168
7658,453.057776
7659,451.292441
7660,451.24391
7661,452.831949
7662,455.81563
7663,460.033146
7664,465.400086
7665,471.639749
7666,478.342039
7667,485.116028
7668,491.049041
7669,495.382938
7670,497.491729
7671,496.868475
7672,493.729542
7673,488.63909
7674,482.46404
7675,476.052609
7676,470.28111
7677,465.501233
7678,462.082503
7679,460.023111
7680,459.277198
7681,459.686493
7682,461.160091
7683,463.363984
7684,466.102704
7685,469.031414
7686,471.620405
7687,473.504262
7688,474.222059
7689,473.553362
7690,471.538378
7691,468.519919
7692,464.999358
7693,461.544518
7694,458.785201
7695,456.9918
7696,456.508367
7697,457.361618
7698,459.536467
7699,462.896902
7700,467.325618
7701,472.429167
7702,477.993205
7703,483.442606
7704,488.251203
7705,491.84828
7706,493.736804
7707,493.633894
7708,491.588213
7709,487.977264
7710,483.310829
7711,478.32922
7712,473.558456
7713,469.502601
7714,466.402829
7715,464.423017
7716,463.582031
7717,463.862553
7718,465.215019
7719,467.550831
7720,470.791698
7721,474.693935
7722,478.949794
7723,483.033308
7724,486.341456
7725,488.105601
7726,487.835916
7727,485.249401
7728,480.491775
7729,474.200168
7730,467.178192
7731,460.333787
7732,454.340806
7733,449.770369
7734,446.784715
7735,445.463952
7736,445.754261
7737,447.48502
7738,450.52389
7739,454.712473
7740,459.87564
7741,465.794739
7742,472.174758
7743,478.544504
7744,484.401899
7745,489.101746
7746,492.111492
7747,493.097534
7748,492.016503
7749,489.16968
7750,485.066146
7751,480.480233
7752,475.87967
7753,471.904717
7754,468.799686
7755,466.732999
7756,465.714646
7757,465.747628
7758,466.604895
7759,468.230129
7760,470.392004
7761,472.867908
7762,475.431806
7763,477.795002
7764,479.63702
7765,480.737378
7766,480.953083
7767,480.169589
7768,478.593823
7769,476.437102
7770,473.932382
7771,471.557307
7772,469.465673
7773,467.944208
7774,467.0742
7775,466.93747
7776,467.33215
7777,468.274747
7778,469.390422
7779,470.43574
7780,471.123183
7781,471.179351
7782,470.37084
7783,468.831529
7784,466.647287
7785,464.095908
7786,461.740917
7787,459.784868
7788,458.638363
7789,458.508988
7790,459.49763
7791,461.579123
7792,464.902873
7793,469.254779
7794,474.660807
7795,480.950314
7796,487.739497
7797,494.496067
7798,500.422669
7799,504.357356
7800,505.362022
7801,502.734883
7802,496.410568
7803,487.151747
7804,476.326312
7805,465.25542
7806,455.306838
7807,447.287771
7808,441.552537
7809,438.108546
7810,436.947978
7811,437.648625
7812,440.236105
7813,444.603898
7814,450.730478
7815,458.74179
7816,468.550653
7817,479.617696
7818,491.053387
7819,501.190283
7820,507.977442
7821,509.778697
7822,505.921005
7823,496.978506
7824,485.09284
7825,472.444201
7826,460.867229
7827,451.754177
7828,445.448083
7829,441.837283
7830,440.73362
7831,441.581127
7832,444.034037
7833,447.946223
7834,453.125684
7835,459.622679
7836,467.466796
7837,476.554457
7838,486.356645
7839,496.219522
7840,504.684776
7841,510.366909
7842,511.980783
7843,508.926183
7844,501.526895
7845,491.25215
7846,479.528134
7847,468.095535
7848,458.068582
7849,450.068521
7850,444.280931
7851,440.729605
7852,439.111151
7853,439.181481
7854,440.818268
7855,443.699734
7856,447.719363
7857,452.827427
7858,458.617921
7859,464.95956
7860,471.395171
7861,477.38712
7862,482.448175
7863,486.255012
7864,488.313513
7865,488.848681
7866,487.967721
7867,486.017032
7868,483.478107
7869,480.829892
7870,478.211088
7871,475.996724
7872,474.267079
7873,472.889696
7874,472.036488
7875,471.472199
7876,471.147895
7877,471.016518
7878,471.038516
7879,471.067826
7880,471.271455
7881,471.566149
7882,471.996829
7883,472.716064
7884,473.735033
7885,475.056981
7886,476.846715
7887,479.004659
7888,481.393531
7889,483.981779
7890,486.305444
7891,487.934486
7892,488.459315
7893,487.187771
7894,483.858044
7895,478.405886
7896,471.170152
7897,462.79717
7898,454.327436
7899,446.492568
7900,440.101287
7901,435.565542
7902,433.06417
7903,432.555047
7904,433.988849
7905,437.12986
7906,441.925088
7907,448.431505
7908,456.604449
7909,466.552722
7910,478.20328
7911,490.943483
7912,503.814284
7913,515.088693
7914,522.550611
7915,524.315645
7916,519.674263
7917,509.188291
7918,495.101177
7919,479.966177
7920,465.969002
7921,454.518323
7922,446.220495
7923,440.924896
7924,438.283733
7925,437.790618
7926,438.936463
7927,441.618166
7928,445.757533
7929,451.538465
7930,459.318007
7931,469.222487
7932,481.009964
7933,493.829232
7934,505.744957
7935,514.032942
7936,516.277379
7937,510.971024
7938,499.016574
7939,482.9397
7940,465.976869
7941,450.737821
7942,438.805687
7943,430.660913
7944,426.183589
7945,424.802738
7946,425.963841
7947,429.161909
7948,434.062958
7949,440.539648
7950,448.478363
7951,457.953116
7952,468.678095
7953,480.225636
7954,491.708529
7955,501.854075
7956,509.189524
7957,512.749319
7958,511.962512
7959,507.312316
7960,499.931007
7961,491.184298
7962,482.36634
7963,474.418946
7964,467.879022
7965,462.920477
7966,459.52567
7967,457.531732
7968,456.740405
7969,456.971471
7970,457.998755
7971,459.703798
7972,461.864115
7973,464.347186
7974,466.884614
7975,469.366585
7976,471.476285
7977,473.184019
7978,474.341035
7979,474.987342
7980,475.177193
7981,475.050419
7982,474.734189
7983,474.337361
7984,473.939141
7985,473.572791
7986,473.161531
7987,472.704007
7988,472.094072
7989,471.272066
7990,470.22352
7991,468.993078
7992,467.608647
7993,466.254514
7994,465.072546
7995,464.192634
7996,463.7792
7997,463.968005
7998,464.781681
7999,466.330389
8000,468.657194
8001,471.683788
8002,475.560154
8003,480.064631
8004,485.171736
8005,490.462034
8006,495.503096
8007,499.472255
8008,501.655105
8009,501.117329
8010,497.485878
8011,490.771758
8012,481.681455
8013,471.198486
8014,460.745802
8015,451.251137
8016,443.476578
8017,437.931294
8018,434.549909
8019,433.317871
8020,434.086507
8021,436.620849
8022,440.941288
8023,446.983017
8024,454.847795
8025,464.36538
8026,475.283257
8027,486.656577
8028,497.225641
8029,505.089531
8030,508.627046
8031,506.796075
8032,500.116476
8033,489.909714
8034,478.445955
8035,467.63727
8036,458.746743
8037,452.464716
8038,448.856268
8039,447.636414
8040,448.356151
8041,450.808795
8042,454.529955
8043,459.589128
8044,465.938769
8045,473.524737
8046,482.236317
8047,491.592452
8048,500.543561
8049,507.812987
8050,511.757781
8051,511.073093
8052,505.574783
8053,495.94863
8054,483.774625
8055,471.086213
8056,459.400033
8057,449.70759
8058,442.589584
8059,438.078748
8060,435.880469
8061,435.942837
8062,437.819114
8063,441.376409
8064,446.418606
8065,452.658843
8066,459.649414
8067,466.921511
8068,473.636515
8069,479.011222
8070,482.495489
8071,483.755894
8072,482.949785
8073,480.796998
8074,477.915496
8075,475.072445
8076,472.934751
8077,471.691959
8078,471.531293
8079,472.520705
8080,474.376981
8081,477.019218
8082,480.239772
8083,483.689917
8084,487.057979
8085,490.053942
8086,492.092833
8087,492.89019
8088,492.242763
8089,489.913245
8090,486.23997
8091,481.568454
8092,476.346335
8093,471.170144
8094,466.595149
8095,462.768637
8096,460.117444
8097,458.657893
8098,458.370327
8099,459.292912
8100,461.297974
8101,464.110653
8102,467.515545
8103,471.128654
8104,474.250164
8105,476.522654
8106,477.32669
8107,476.362064
8108,473.783744
8109,469.928879
8110,465.357104
8111,460.851478
8112,457.013846
8113,454.160083
8114,452.764099
8115,452.735716
8116,454.08366
8117,456.776708
8118,460.677803
8119,465.559993
8120,471.497298
8121,478.028721
8122,484.858251
8123,491.523906
8124,497.191187
8125,501.142888
8126,502.760749
8127,501.588806
8128,497.72957
8129,491.858978
8130,484.676853
8131,477.204916
8132,470.281621
8133,464.39989
8134,459.900128
8135,456.970883
8136,455.475822
8137,455.351613
8138,456.594331
8139,458.901102
8140,462.274403
8141,466.433449
8142,470.956331
8143,475.325561
8144,478.946206
8145,480.990205
8146,481.059019
8147,479.077016
8148,475.22125
8149,470.342737
8150,465.278785
8151,460.743492
8152,457.435698
8153,455.66777
8154,455.480396
8155,456.935758
8156,459.843407
8157,463.939756
8158,469.07918
8159,474.866762
8160,480.865637
8161,486.568134
8162,491.318654
8163,494.409218
8164,495.450732
8165,494.239283
8166,490.885124
8167,486.123339
8168,480.504623
8169,474.893595
8170,469.862258
8171,465.870692
8172,463.037773
8173,461.612204
8174,461.464947
8175,462.623121
8176,465.017864
8177,468.463058
8178,472.606007
8179,477.018666
8180,480.821556
8181,483.072404
8182,483.039522
8183,480.127623
8184,474.595476
8185,467.306146
8186,459.36025
8187,452.044974
8188,446.227994
8189,442.490778
8190,440.91692
8191,441.55362
8192,444.039802
8193,448.323699
8194,454.15316
8195,461.468177
8196,470.106705
8197,479.909151
8198,490.257285
8199,500.39486
8200,509.050763
8201,514.733366
8202,516.354926
8203,513.300749
8204,506.169134
8205,496.079126
8206,484.872428
8207,473.943754
8208,464.497601
8209,457.050516
8210,451.857643
8211,448.702833
8212,447.467689
8213,447.842424
8214,449.738939
8215,453.077428
8216,457.781581
8217,463.845478
8218,470.998985
8219,478.664889
8220,486.068987
8221,491.877321
8222,494.894761
8223,494.179136
8224,489.649397
8225,481.902213
8226,472.409237
8227,462.536471
8228,453.711526
8229,446.613292
8230,441.802661
8231,439.208935
8232,438.744157
8233,440.13109
8234,443.160121
8235,447.587999
8236,453.274438
8237,459.98813
8238,467.504734
8239,475.425399
8240,483.235379
8241,490.28336
8242,495.901352
8243,499.524223
8244,500.901861
8245,500.126276
8246,497.599983
8247,493.894976
8248,489.734319
8249,485.578244
8250,481.849813
8251,478.828714
8252,476.493463
8253,474.887549
8254,473.885455
8255,473.359366
8256,473.088085
8257,472.972331
8258,472.684907
8259,472.149561
8260,471.153338
8261,469.675016
8262,467.698016
8263,465.456604
8264,463.077671
8265,460.934147
8266,459.30959
8267,458.387315
8268,458.414761
8269,459.431818
8270,461.414409
8271,464.221429
8272,467.614872
8273,471.140163
8274,474.338288
8275,476.741624
8276,477.74252
8277,477.271822
8278,475.242877
8279,472.018297
8280,468.179633
8281,464.399608
8282,461.091412
8283,458.852579
8284,457.736565
8285,457.880115
8286,459.254023
8287,461.806805
8288,465.501552
8289,470.378244
8290,476.493596
8291,483.715428
8292,491.826008
8293,500.144039
8294,507.489673
8295,512.433678
8296,513.359954
8297,509.218433
8298,500.26411
8299,487.640566
8300,473.387747
8301,459.694177
8302,447.966835
8303,439.053515
8304,433.27514
8305,430.352233
8306,429.884582
8307,431.651739
8308,435.214214
8309,440.561109
8310,447.804785
8311,456.872402
8312,467.811579
8313,480.12894
8314,492.672382
8315,503.78339
8316,511.263139
8317,513.224177
8318,509.068433
8319,499.699341
8320,487.125267
8321,473.841855
8322,461.906966
8323,452.339258
8324,445.726642
8325,441.991101
8326,440.652268
8327,441.432788
8328,443.917322
8329,447.799314
8330,453.101936
8331,459.7016
8332,467.55951
8333,476.409722
8334,485.82343
8335,494.70917
8336,502.067949
8337,506.484085
8338,507.019969
8339,503.506445
8340,496.560605
8341,487.246833
8342,477.229884
8343,467.639812
8344,459.311055
8345,452.885199
8346,448.362857
8347,445.68937
8348,444.789124
8349,445.37506
8350,447.240447
8351,450.321223
8352,454.342063
8353,459.004916
8354,464.205809
8355,469.318185
8356,474.058922
8357,478.012583
8358,480.852266
8359,482.438069
8360,483.027523
8361,482.691404
8362,481.90322
8363,481.034397
8364,480.283255
8365,479.886913
8366,479.961806
8367,480.404382
8368,481.101931
8369,482.048336
8370,482.796813
8371,483.3392
8372,483.408037
8373,482.809059
8374,481.46454
8375,479.49089
8376,476.812363
8377,473.796484
8378,470.672164
8379,467.635936
8380,465.066246
8381,463.189086
8382,462.0603
8383,461.932576
8384,462.781773
8385,464.523537
8386,467.08392
8387,470.193404
8388,473.259279
8389,475.91694
8390,477.378977
8391,477.169974
8392,475.01919
8393,471.156225
8394,465.924683
8395,460.34389
8396,455.0903
8397,450.858536
8398,448.147151
8399,447.0895
8400,447.641541
8401,449.83409
8402,453.422453
8403,458.303773
8404,464.504811
8405,471.877242
8406,480.249477
8407,489.432945
8408,498.558031
8409,506.666948
8410,512.500175
8411,514.697315
8412,512.509038
8413,506.163036
8414,496.505525
8415,485.219278
8416,473.984147
8417,463.981365
8418,456.082528
8419,450.505243
8420,447.228455
8421,445.985408
8422,446.647489
8423,448.848245
8424,452.610513
8425,457.790508
8426,464.275036
8427,471.737236
8428,479.672835
8429,486.944188
8430,492.437029
8431,494.930165
8432,493.589264
8433,488.569912
8434,480.734191
8435,471.502419
8436,462.336619
8437,454.444853
8438,448.477757
8439,444.694864
8440,443.173118
8441,443.574321
8442,445.838215
8443,449.627991
8444,454.758668
8445,460.995474
8446,468.067079
8447,475.374411
8448,482.492961
8449,488.498634
8450,492.761958
8451,494.792569
8452,494.427678
8453,491.993412
8454,488.103782
8455,483.570708
8456,479.022065
8457,475.127396
8458,472.096085
8459,470.161939
8460,469.274029
8461,469.416131
8462,470.401941
8463,472.158655
8464,474.418171
8465,476.934146
8466,479.370096
8467,481.271908
8468,482.188781
8469,481.765243
8470,479.812906
8471,476.371601
8472,471.864042
8473,466.816323
8474,461.823119
8475,457.532118
8476,454.291296
8477,452.441323
8478,452.022288
8479,453.087315
8480,455.490747
8481,459.147739
8482,463.816802
8483,469.256518
8484,475.081944
8485,480.819244
8486,485.865096
8487,489.636132
8488,491.597918
8489,491.457568
8490,489.283021
8491,485.439821
8492,480.546159
8493,475.285616
8494,470.323099
8495,466.088812
8496,462.899335
8497,460.940469
8498,460.147283
8499,460.579717
8500,462.104322
8501,464.677519
8502,468.131878
8503,472.274321
8504,476.718418
8505,481.002478
8506,484.479614
8507,486.513107
8508,486.650671
8509,484.665008
8510,480.809857
8511,475.656452
8512,470.026857
8513,464.580663
8514,460.080986
8515,456.804911
8516,454.958237
8517,454.605998
8518,455.588548
8519,457.799012
8520,461.019587
8521,465.079088
8522,469.612762
8523,474.371575
8524,478.811158
8525,482.484592
8526,484.949059
8527,485.893742
8528,485.223056
8529,483.237345
8530,480.31843
8531,476.977063
8532,473.907856
8533,471.352216
8534,469.719642
8535,469.109048
8536,469.535
8537,470.866753
8538,473.077541
8539,475.754906
8540,478.677373
8541,481.417593
8542,483.453845
8543,484.37082
8544,483.849057
8545,481.696911
8546,478.128116
8547,473.591276
8548,468.568518
8549,463.726542
8550,459.602865
8551,456.468348
8552,454.632462
8553,454.188609
8554,455.111908
8555,457.378721
8556,461.011964
8557,465.649711
8558,471.167253
8559,476.923115
8560,482.122444
8561,485.913232
8562,487.390269
8563,485.943832
8564,481.797192
8565,475.56114
8566,468.281712
8567,461.282694
8568,455.425305
8569,451.243111
8570,449.100971
8571,448.857851
8572,450.329393
8573,453.411278
8574,457.858126
8575,463.570758
8576,470.607148
8577,478.776516
8578,487.879573
8579,497.406585
8580,506.338762
8581,513.404875
8582,517.14541
8583,516.458844
8584,510.865459
8585,501.293585
8586,488.973308
8587,475.854536
8588,463.531886
8589,453.072138
8590,444.96666
8591,439.505279
8592,436.332275
8593,435.31935
8594,436.220758
8595,438.803888
8596,443.02995
8597,448.925945
8598,456.336498
8599,465.077701
8600,474.677164
8601,484.073839
8602,492.066195
8603,497.368111
8604,498.678679
8605,495.975708
8606,489.747728
8607,481.261256
8608,472.086932
8609,463.62665
8610,456.549928
8611,451.554572
8612,448.560938
8613,447.458458
8614,448.041582
8615,450.082466
8616,453.265509
8617,457.576313
8618,462.845147
8619,468.829525
8620,475.486416
8621,482.302644
8622,488.828778
8623,494.462173
8624,498.580028
8625,500.563585
8626,500.393036
8627,498.020283
8628,493.926004
8629,488.766127
8630,483.171035
8631,477.60608
8632,472.656709
8633,468.411592
8634,464.977079
8635,462.456348
8636,460.636378
8637,459.435366
8638,458.838258
8639,458.57779
8640,458.655525
8641,459.003372
8642,459.57635
8643,460.329058
8644,461.461623
8645,462.843606
8646,464.654193
8647,466.960801
8648,469.701879
8649,472.846722
8650,476.362754
8651,479.81729
8652,483.007658
8653,485.488638
8654,486.697499
8655,486.349911
8656,484.293777
8657,480.50495
8658,475.47125
8659,469.815888
8660,464.09738
8661,459.041461
8662,455.080657
8663,452.384409
8664,451.151403
8665,451.29614
8666,452.693026
8667,455.401366
8668,459.366551
8669,464.628404
8670,471.349659
8671,479.461339
8672,488.613051
8673,498.201796
8674,506.774432
8675,512.569862
8676,513.78888
8677,509.323317
8678,499.287155
8679,485.458419
8680,470.043205
8681,455.470996
8682,443.312265
8683,434.401947
8684,428.847681
8685,426.338891
8686,426.4231
8687,428.585716
8688,432.593849
8689,438.27731
8690,445.677753
8691,455.063867
8692,466.426977
8693,479.575689
8694,493.80074
8695,507.412169
8696,518.129705
8697,523.744043
8698,522.497156
8699,514.621734
8700,501.812567
8701,486.74931
8702,471.879
8703,459.117343
8704,449.238783
8705,442.45518
8706,438.533837
8707,436.941853
8708,437.319583
8709,439.284169
8710,442.623261
8711,447.347152
8712,453.467452
8713,460.971307
8714,469.775077
8715,479.409596
8716,488.946803
8717,497.233105
8718,502.778223
8719,504.450957
8720,501.757476
8721,495.224137
8722,485.98152
8723,475.661066
8724,465.629105
8725,456.974842
8726,450.219865
8727,445.574078
8728,442.983517
8729,442.19465
8730,443.015035
8731,445.182671
8732,448.509283
8733,452.85784
8734,458.039262
8735,463.927287
8736,470.27118
8737,476.75318
8738,483.031229
8739,488.682541
8740,493.265557
8741,496.524758
8742,498.23832
8743,498.410922
8744,497.183317
8745,494.821527
8746,491.624532
8747,487.859715
8748,483.890965
8749,479.798222
8750,475.834906
8751,472.054347
8752,468.564221
8753,465.369091
8754,462.60298
8755,460.238683
8756,458.400208
8757,457.109629
8758,456.481901
8759,456.539549
8760,457.404762
8761,459.103561
8762,461.66604
8763,465.103344
8764,469.271335
8765,473.94423
8766,478.714052
8767,482.927983
8768,485.926284
8769,486.911135
8770,485.436621
8771,481.335472
8772,475.177008
8773,467.647967
8774,459.916774
8775,452.934418
8776,447.401326
8777,443.6992
8778,442.053182
8779,442.202933
8780,444.081692
8781,447.473216
8782,452.178406
8783,458.25605
8784,465.681434
8785,474.520641
8786,484.656623
8787,495.741224
8788,506.817851
8789,516.58852
8790,523.144752
8791,524.849269
8792,520.826532
8793,511.473264
8794,498.233946
8795,483.526178
8796,469.258508
8797,456.91874
8798,447.376566
8799,440.684645
8800,436.648554
8801,434.979627
8802,435.254083
8803,437.262133
8804,440.892293
8805,446.196247
8806,453.105042
8807,461.647903
8808,471.332056
8809,481.351304
8810,490.348184
8811,496.730225
8812,499.011125
8813,496.764501
8814,490.330442
8815,481.194872
8816,471.196269
8817,461.855496
8818,454.213005
8819,448.939215
8820,445.934581
8821,445.08056
8822,446.153859
8823,448.714015
8824,452.559386
8825,457.541141
8826,463.336808
8827,469.844422
8828,476.761637
8829,483.613232
8830,489.925641
8831,495.115186
8832,498.543064
8833,499.896405
8834,499.158267
8835,496.350987
8836,492.166322
8837,487.101167
8838,481.708894
8839,476.552318
8840,472.023535
8841,468.138895
8842,465.209582
8843,463.086205
8844,461.721069
8845,461.052631
8846,460.964968
8847,461.229984
8848,461.839941
8849,462.615959
8850,463.378364
8851,464.195422
8852,464.954091
8853,465.610809
8854,466.370928
8855,467.176771
8856,468.132266
8857,469.359568
8858,470.877253
8859,472.572828
8860,474.605624
