YearMon,GMSL,GMSL_notrend,NINO34,TSI_smooth
1993.041095890411,-4.37,-0.015566500259633465,0.14,0.20691268536029384
1993.124424915999,-4.292856115736733,0.03718756512684962,0.41,0.17800137764994542
1993.207753941587,-4.047767451377811,0.25788641060898687,0.39,0.15019123787746388
1993.291082967175,-4.075812388408288,0.20545165470172577,0.59,0.12311460042396401
1993.374411992763,-4.127160415786735,0.12971380844649438,0.78,0.09679945434299278
1993.457741018351,-3.9674614652470153,0.2650229401094295,0.35,0.0712738757042806
1993.541070043939,-3.7353606641776844,0.4727339223018623,0.23,0.046565933329948135
1993.624399069527,-3.4683815788282377,0.7153231887745246,0.13,0.022703623518120643
1993.707728095115,-3.241173420693074,0.9181415280329039,0.35,-0.0002849486455678248
1993.791057120703,-3.166949284316682,0.9679758455325116,0.06,-0.022371801373065835
1993.874386146291,-3.310492742827204,0.800042568145205,0,-0.04352884408214393
1993.957715171879,-3.346594398791942,0.7395510933036826,0.16,-0.06333248611190356
1994.041044197467,-3.5807376048012465,0.481018068417594,0.1,-0.08233487285702663
1994.124373223055,-3.7392897173341617,0.29807613700789437,0.06,-0.10078021169601284
1994.207702248643,-3.599044487252714,0.41393154821255784,0.11,-0.11838811580739252
