kyrsBP,InsolationJune65N
5360,436.689821
5361,435.618593
5362,437.553241
5363,442.160015
5364,448.982245
5365,457.520981
5366,467.017733
5367,476.989377
5368,486.697667
5369,495.352601
5370,502.449903
5371,507.17999
5372,509.087857
5373,507.902881
5374,503.72745
5375,496.873292
5376,488.381508
5377,479.057805
5378,470.01753
5379,462.12764
5380,455.993823
5381,451.915453
5382,450.04084
5383,450.190074
5384,452.018368
5385,455.265178
5386,459.355273
5387,463.916143
5388,468.486572
5389,472.660351
5390,476.051693
5391,478.515091
5392,479.854558
5393,480.113992
5394,479.515726
5395,478.303229
5396,476.805968
5397,475.461765
5398,474.440478
5399,473.981522
5400,474.099001
5401,474.69309
5402,475.545427
5403,476.443026
5404,476.968892
5405,476.947979
5406,476.068277
5407,474.365434
5408,471.76789
5409,468.686278
5410,465.351311
5411,462.318407
5412,460.026283
5413,458.899402
5414,459.20446
5415,461.126819
5416,464.614763
5417,469.520926
5418,475.552745
5419,482.273042
5420,489.113276
5421,495.510587
5422,500.577429
5423,503.636124
5424,503.747774
5425,500.374466
5426,493.187636
5427,482.668458
5428,469.667666
5429,455.853085
5430,442.728699
5431,431.972823
5432,424.531744
5433,421.072835
5434,421.797803
5435,426.350867
5436,434.488482
5437,445.470909
5438,458.680244
5439,473.314224
5440,488.652371
5441,503.63714
5442,517.497054
5443,528.779416
5444,536.333143
5445,538.7227
5446,535.032704
5447,525.000905
5448,509.676558
5449,490.899517
5450,471.171275
5451,453.083199
5452,438.292885
5453,427.979122
5454,422.570768
5455,421.792388
5456,425.291666
5457,432.358307
5458,442.283606
5459,454.193203
5460,467.470715
5461,481.162909
5462,494.630119
5463,506.874015
5464,516.994428
5465,523.691964
5466,526.056809
5467,522.981818
5468,514.401844
5469,500.964222
5470,484.202278
5471,466.329407
5472,449.521627
5473,435.464603
5474,425.216169
5475,419.368403
5476,417.692532
5477,419.965186
5478,425.648022
5479,433.995027
5480,444.362269
5481,456.150068
5482,468.4287
5483,480.709002
5484,492.192855
5485,502.012206
5486,509.608538
5487,514.285687
5488,515.515917
5489,513.441309
5490,508.273466
5491,500.762377
5492,491.972941
5493,483.021328
5494,474.602799
5495,467.7587
5496,462.60713
5497,459.359001
5498,457.998269
5499,458.232858
5500,459.628729
5501,462.021365
5502,464.835584
5503,467.75786
5504,470.577083
5505,472.967047
5506,474.735085
5507,475.990734
5508,476.621173
5509,476.737363
5510,476.615909
5511,476.313592
5512,475.910135
5513,475.760941
5514,475.537471
5515,475.367327
5516,475.061835
5517,474.328418
5518,472.937833
5519,470.854952
5520,467.759237
5521,463.848709
5522,459.429784
5523,454.743679
5524,450.439513
5525,447.107415
5526,445.159398
5527,445.004206
5528,447.076897
5529,451.118831
5530,457.309402
5531,465.289302
5532,474.628025
5533,484.913353
5534,495.630846
5535,505.895172
5536,515.078531
5537,522.32753
5538,526.374475
5539,526.563435
5540,522.03841
5541,512.500456
5542,498.765701
5543,482.151101
5544,464.446067
5545,447.937714
5546,434.233321
5547,424.344543
5548,419.138666
5549,418.411668
5550,421.925408
5551,429.180329
5552,439.491673
5553,451.972772
5554,466.10069
5555,480.824805
5556,495.299135
5557,508.642391
5558,519.49126
5559,526.540062
5560,528.57432
5561,524.544699
5562,514.430612
5563,499.46663
5564,481.565774
5565,463.285159
5566,447.025172
5567,434.328458
5568,426.089414
5569,422.652901
5570,423.648897
5571,428.526572
5572,436.754658
5573,447.345634
5574,459.631183
5575,472.834561
5576,486.038796
5577,498.446333
5578,509.293768
5579,517.46575
5580,522.143013
5581,522.729791
5582,518.625773
5583,510.347085
5584,498.84992
5585,485.315959
5586,471.624009
5587,459.176164
5588,448.918075
5589,441.670681
5590,437.599133
5591,436.44285
5592,438.074176
5593,441.875065
5594,447.326887
5595,453.879955
5596,460.981357
5597,467.931165
5598,474.34496
5599,479.691626
5600,483.440188
5601,485.578015
5602,485.851263
5603,484.508609
5604,481.969183
5605,478.811906
5606,475.46679
5607,472.764385
5608,470.870792
5609,470.176571
5610,470.682387
5611,472.323955
5612,474.728606
5613,477.714081
5614,480.771032
5615,483.447461
5616,485.518516
5617,486.49087
5618,486.242155
5619,484.805466
5620,482.166655
5621,478.704846
5622,474.793709
5623,470.923645
5624,467.469311
5625,465.003049
5626,463.569625
5627,463.474191
5628,464.605274
5629,466.865864
5630,469.854433
5631,473.375033
5632,476.688668
5633,479.459768
5634,481.046932
5635,480.888486
5636,478.727963
5637,474.421779
5638,468.265552
5639,460.877242
5640,453.24246
5641,446.253101
5642,440.911859
5643,437.88165
5644,437.594827
5645,440.10736
5646,445.398969
5647,452.982389
5648,462.509572
5649,473.340261
5650,484.773681
5651,496.115946
5652,506.517589
5653,515.061391
5654,520.98002
5655,523.337491
5656,521.689288
5657,515.819639
5658,506.352042
5659,494.164097
5660,480.929021
5661,467.983292
5662,456.860897
5663,448.367215
5664,443.153596
5665,441.236164
5666,442.457865
5667,446.355046
5668,452.407837
5669,459.900686
5670,468.232625
5671,476.601147
5672,484.281171
5673,490.540339
5674,494.625842
5675,495.944342
5676,494.253381
5677,489.457247
5678,482.293112
5679,473.541193
5680,464.488241
5681,456.172349
5682,449.643122
5683,445.388424
5684,443.74121
5685,444.65901
5686,447.831129
5687,452.826245
5688,459.093708
5689,466.04676
5690,472.950856
5691,479.328501
5692,484.400541
5693,487.877082
5694,489.33584
5695,488.861376
5696,486.540818
5697,483.087886
5698,478.92359
5699,474.946466
5700,471.755175
5701,469.75337
5702,469.289295
5703,470.388144
5704,472.858144
5705,476.453162
5706,480.761101
5707,485.202833
5708,489.286878
5709,492.456993
5710,494.049161
5711,493.732629
5712,491.093348
5713,486.110156
5714,479.018452
5715,470.540367
5716,461.279375
5717,452.520267
5718,444.980572
5719,439.521126
5720,436.65159
5721,436.630879
5722,439.351734
5723,444.692078
5724,452.257411
5725,461.43521
5726,471.760347
5727,482.437634
5728,492.633549
5729,501.568728
5730,508.277065
5731,511.773218
5732,511.602526
5733,507.346968
5734,499.328055
5735,488.637992
5736,476.47151
5737,464.341255
5738,453.77796
5739,445.689543
5740,440.630249
5741,439.042171
5742,440.584887
5743,444.969226
5744,451.881137
5745,460.47977
5746,470.315786
5747,480.714268
5748,490.841626
5749,500.011825
5750,507.377263
5751,511.859435
5752,512.656615
5753,509.136093
5754,501.092814
5755,489.276007
5756,475.089702
5757,460.228495
5758,446.570747
5759,435.696555
5760,428.288291
5761,424.928249
5762,425.522921
5763,429.563805
5764,436.647994
5765,446.050927
5766,456.98298
5767,468.734046
5768,480.622656
5769,491.62844
5770,501.263428
5771,508.658942
5772,513.165102
5773,514.454146
5774,512.548401
5775,507.503106
5776,500.403134
5777,492.012778
5778,483.267389
5779,475.333648
5780,468.66566
5781,463.667809
5782,460.543533
5783,459.117081
5784,459.021242
5785,460.11136
5786,461.849407
5787,463.75811
5788,465.765295
5789,467.327126
5790,468.373151
5791,468.943057
5792,469.017304
5793,468.67883
5794,468.452374
5795,468.262294
5796,468.53723
5797,469.418382
5798,470.841927
5799,472.7574
5800,475.064395
5801,477.297719
5802,479.064708
5803,480.111972
5804,479.729775
5805,477.816418
5806,474.269449
5807,469.104525
5808,462.852194
5809,456.32603
5810,450.08543
5811,445.194764
5812,442.262179
5813,441.677119
5814,443.765842
5815,448.550653
5816,455.684478
5817,464.952759
5818,475.830026
5819,487.6516
5820,499.833545
5821,511.689281
5822,522.121446
5823,530.448629
5824,535.441381
5825,536.122628
5826,531.733363
5827,522.179222
5828,507.741973
5829,490.117137
5830,471.126174
5831,452.780849
5832,437.015157
5833,425.036775
5834,417.348859
5835,414.331756
5836,415.620419
5837,420.721466
5838,429.193421
5839,440.273708
5840,453.208352
5841,467.519997
5842,482.195365
5843,496.468834
5844,509.273391
5845,519.222688
5846,524.751042
5847,524.722505
5848,518.098574
5849,505.411679
5850,488.359267
5851,469.27424
5852,451.000225
5853,435.684465
5854,424.712606
5855,418.643758
5856,417.619079
5857,421.022636
5858,428.417532
5859,438.907823
5860,451.802985
5861,466.173694
5862,481.430702
5863,496.550736
5864,510.884523
5865,523.472739
5866,533.188742
5867,538.963073
5868,539.688817
5869,534.566168
5870,523.696505
5871,508.15822
5872,489.721275
5873,470.731309
5874,453.41966
5875,439.18484
5876,429.106044
5877,423.376591
5878,421.838814
5879,423.970345
5880,429.299878
5881,436.878529
5882,446.264103
5883,456.533128
5884,467.105102
5885,477.264171
5886,486.401175
5887,493.842552
5888,499.171202
5889,501.993285
5890,502.14685
5891,499.965232
5892,495.756131
5893,490.260961
5894,484.151613
5895,478.134514
5896,472.635886
5897,468.10306
5898,464.530274
5899,462.018817
5900,460.357282
5901,459.450133
5902,459.075771
5903,459.103717
5904,459.47758
5905,460.118334
5906,461.127089
5907,462.591022
5908,464.551798
5909,467.224314
5910,470.526661
5911,474.573546
5912,479.171187
5913,484.18229
5914,489.243032
5915,493.984461
5916,497.852103
5917,500.308111
5918,500.670319
5919,498.506355
5920,493.410685
5921,485.499153
5922,475.284033
5923,463.622665
5924,451.811962
5925,441.115865
5926,432.604003
5927,427.143011
5928,425.156858
5929,426.725572
5930,431.696256
5931,439.775995
5932,450.313857
5933,462.866975
5934,476.666524
5935,491.01414
5936,505.097833
5937,518.0014
5938,528.551124
5939,535.633471
5940,537.93628
5941,534.624244
5942,525.464173
5943,511.14616
5944,493.374592
5945,474.279863
5946,456.29768
5947,441.007323
5948,429.798724
5949,423.053439
5950,420.781591
5951,422.696351
5952,428.21794
5953,436.645188
5954,447.320257
5955,459.529001
5956,472.465032
5957,485.528311
5958,497.787047
5959,508.324397
5960,516.006493
5961,519.681933
5962,518.184538
5963,511.251851
5964,499.200324
5965,483.426738
5966,466.3274
5967,449.887172
5968,436.165986
5969,426.38601
5970,421.03568
5971,420.083915
5972,423.383741
5973,430.123467
5974,439.752375
5975,451.538862
5976,464.628601
5977,478.278037
5978,491.790236
5979,504.180031
5980,514.710776
5981,522.519104
5982,526.697672
5983,526.78839
5984,522.631042
5985,514.516006
5986,503.511093
5987,490.950658
5988,478.250826
5989,466.695049
5990,457.394496
5991,450.611301
5992,446.730113
5993,445.566458
5994,446.68366
5995,449.696036
5996,454.122755
5997,459.211786
5998,464.610497
5999,469.717876
6000,473.972111
6001,477.135938
6002,478.930727
6003,479.147911
6004,478.11561
6005,476.024828
6006,473.258334
6007,470.455417
6008,468.032869
6009,466.178083
6010,465.376341
6011,465.427568
6012,466.261682
6013,467.735018
6014,469.439594
6015,470.976171
6016,472.169881
6017,472.671483
6018,472.241993
6019,471.195392
6020,469.395648
6021,467.316811
6022,465.409502
6023,464.056526
6024,463.511093
6025,464.386683
6026,466.429349
6027,469.878978
6028,474.532526
6029,480.020532
6030,485.95005
6031,491.936797
6032,497.229617
6033,501.28244
6034,503.6033
6035,503.415398
6036,500.520425
6037,494.969873
6038,486.848046
6039,477.134071
6040,466.765235
6041,456.780099
6042,448.24723
6043,442.084152
6044,438.451119
6045,437.834959
6046,439.944233
6047,444.551754
6048,451.16022
6049,459.394225
6050,468.358761
6051,477.630795
6052,486.401299
6053,493.783003
6054,499.205262
6055,501.882272
6056,501.295642
6057,497.46923
6058,490.824241
6059,481.975973
6060,472.402425
6061,463.099222
6062,455.181404
6063,449.478205
6064,446.457054
6065,445.991264
6066,448.236413
6067,452.621331
6068,458.669081
6069,466.01206
6070,473.849714
6071,481.574684
6072,488.741901
6073,494.472216
6074,498.33362
6075,499.876466
6076,498.779457
6077,494.995656
6078,489.095562
6079,481.475239
6080,473.179622
6081,465.128216
6082,458.139777
6083,452.803884
6084,449.717275
6085,448.752204
6086,450.001502
6087,453.180159
6088,457.836194
6089,463.521108
6090,469.782567
6091,475.888321
6092,481.37874
6093,485.721754
6094,488.381007
6095,489.06489
6096,487.837881
6097,484.64569
6098,480.139006
6099,474.932927
6100,469.656408
6101,465.141633
6102,461.938292
6103,460.3204
6104,460.557662
6105,462.586502
6106,466.08598
6107,470.850629
6108,476.326046
6109,482.010402
6110,487.299965
6111,491.697225
6112,494.381611
6113,495.132804
6114,493.407787
6115,489.194747
6116,482.815288
6117,474.842381
6118,466.135687
6119,457.772444
6120,450.603147
6121,445.361895
6122,442.577308
6123,442.358074
6124,444.653269
6125,449.213728
6126,455.604313
6127,463.253752
6128,471.60886
6129,479.988206
6130,487.562794
6131,493.785628
6132,497.725033
6133,498.986661
6134,497.184738
6135,492.483018
6136,485.295384
6137,476.735161
6138,467.762494
6139,459.589508
6140,453.142193
6141,448.987714
6142,447.434496
6143,448.496514
6144,451.904775
6145,457.256922
6146,464.089783
6147,471.729788
6148,479.668502
6149,487.189589
6150,493.735122
6151,498.696823
6152,501.615121
6153,502.20293
6154,500.349045
6155,496.35799
6156,490.63119
6157,483.899116
6158,476.907523
6159,470.384398
6160,464.841243
6161,460.684003
6162,458.017121
6163,456.800655
6164,456.878452
6165,457.94027
6166,459.649963
6167,461.672674
6168,463.685161
6169,465.378997
6170,466.617817
6171,467.283803
6172,467.407807
6173,467.142339
6174,466.703212
6175,466.351629
6176,466.339334
6177,466.911037
6178,468.101059
6179,470.01238
6180,472.510413
6181,475.324104
6182,478.301016
6183,480.967238
6184,483.033778
6185,484.168532
6186,484.124102
6187,482.710627
6188,480.142372
6189,476.467061
6190,472.215744
6191,467.818131
6192,463.863349
6193,460.749059
6194,459.003624
6195,458.759257
6196,460.127922
6197,463.147487
6198,467.515656
6199,473.001415
6200,479.259741
6201,485.752683
6202,492.008257
6203,497.444066
6204,501.424103
6205,503.272554
6206,502.603799
6207,498.896724
6208,492.298828
6209,483.19167
6210,472.428004
6211,461.021058
6212,450.406786
6213,441.357677
6214,434.896815
6215,431.445867
6216,431.098163
6217,433.831944
6218,439.38578
6219,447.230647
6220,456.899377
6221,467.892202
6222,479.353863
6223,490.77407
6224,501.297094
6225,509.981825
6226,515.946539
6227,518.371541
6228,516.300292
6229,509.871337
6230,499.30086
6231,485.755031
6232,470.997175
6233,456.688328
6234,444.336057
6235,435.190848
6236,429.733626
6237,428.106777
6238,430.217464
6239,435.620861
6240,443.648759
6241,453.878535
6242,465.430704
6243,477.670881
6244,489.858276
6245,501.203217
6246,510.703293
6247,517.681879
6248,521.030795
6249,520.190999
6250,514.960313
6251,505.710685
6252,493.335533
6253,479.586317
6254,465.840949
6255,453.589489
6256,444.015155
6257,437.502335
6258,434.24237
6259,434.271062
6260,436.957373
6261,441.964299
6262,448.766263
6263,456.644167
6264,465.079414
6265,473.589921
6266,481.453299
6267,488.259099
6268,493.664375
6269,497.103141
6270,498.604601
6271,498.168841
6272,495.861094
6273,492.162393
6274,487.669633
6275,482.515211
6276,477.531949
6277,472.835774
6278,468.656029
6279,465.146093
6280,462.407264
6281,460.164516
6282,458.634849
6283,457.634424
6284,457.067402
6285,457.090042
6286,457.666669
6287,458.721521
6288,460.528315
6289,462.97113
6290,466.019771
6291,469.748038
6292,473.9639
6293,478.359191
6294,482.902842
6295,487.006716
6296,490.348081
6297,492.500696
6298,493.067563
6299,491.52013
6300,488.084038
6301,482.550674
6302,475.47335
6303,467.608064
6304,459.646848
6305,452.465606
6306,446.924354
6307,443.433433
6308,442.310435
6309,443.802196
6310,447.603145
6311,453.542982
6312,461.283019
6313,470.295001
6314,479.996243
6315,490.03447
6316,499.487568
6317,507.825659
6318,514.367123
6319,518.119499
6320,518.553583
6321,515.242084
6322,507.895519
6323,497.192651
6324,484.135247
6325,469.947963
6326,456.275253
6327,444.475374
6328,435.298076
6329,429.542016
6330,427.289457
6331,428.364759
6332,432.539375
6333,439.337099
6334,448.072948
6335,458.35606
6336,469.400059
6337,480.559494
6338,491.175642
6339,500.447768
6340,507.478593
6341,511.564843
6342,511.991025
6343,508.325616
6344,500.864199
6345,490.305553
6346,477.778023
6347,464.982738
6348,453.20041
6349,443.598349
6350,437.020976
6351,433.748388
6352,433.759957
6353,436.925202
6354,442.732819
6355,450.685462
6356,460.242708
6357,470.750403
6358,481.478235
6359,491.907451
6360,501.208316
6361,508.660213
6362,513.784219
6363,515.833136
6364,514.638775
6365,510.307635
6366,503.171832
6367,494.09247
6368,484.137928
6369,474.217451
6370,465.28053
6371,458.034432
6372,452.715375
6373,449.543437
6374,448.399689
6375,449.003569
6376,451.041713
6377,454.193962
6378,457.907233
6379,461.938231
6380,465.843581
6381,469.296878
6382,472.101573
6383,474.055505
6384,475.140445
6385,475.379917
6386,475.010887
6387,474.151677
6388,473.144844
6389,472.192748
6390,471.461668
6391,471.022118
6392,470.984409
6393,471.125133
6394,471.489797
6395,471.829113
6396,472.059104
6397,472.083828
6398,471.867676
6399,471.420402
6400,470.869847
6401,470.347575
6402,470.043855
6403,470.102035
6404,470.732255
6405,471.931296
6406,473.818241
6407,476.237902
6408,479.115659
6409,482.176716
6410,485.20125
6411,487.770142
6412,489.612005
6413,490.320897
6414,489.652242
6415,487.384523
6416,483.611071
6417,478.426458
6418,472.347154
6419,465.893269
6420,459.710647
6421,454.408588
6422,450.527987
6423,448.345981
6424,448.077553
6425,449.655379
6426,452.974044
6427,457.651402
6428,463.419831
6429,469.758343
6430,476.19679
6431,482.302113
6432,487.469797
6433,491.315931
6434,493.438176
6435,493.597018
6436,491.691977
6437,488.048211
6438,482.87517
6439,476.955684
6440,470.824259
6441,465.22147
6442,460.591234
6443,457.510335
6444,455.931471
6445,456.092653
6446,457.785999
6447,460.756304
6448,464.722953
6449,469.326875
6450,474.065888
6451,478.646076
6452,482.602821
6453,485.567189
6454,487.284114
6455,487.624683
6456,486.404769
6457,483.904859
6458,480.284701
6459,475.935997
6460,471.315742
6461,466.963958
6462,463.075573
6463,460.266471
6464,458.494878
6465,457.977062
6466,458.645206
6467,460.412224
6468,462.96815
6469,466.181595
6470,469.663048
6471,473.037016
6472,476.123409
6473,478.520573
6474,479.992526
6475,480.520148
6476,480.05951
6477,478.61045
6478,476.715241
6479,474.418438
6480,472.245671
6481,470.565259
6482,469.602679
6483,469.48929
6484,470.495536
6485,472.34358
6486,474.987591
6487,478.245198
6488,481.682512
6489,484.966344
6490,487.863744
6491,489.726835
6492,490.406752
6493,489.59178
6494,487.039485
6495,482.827937
6496,477.258346
6497,470.566783
6498,463.495239
6499,456.66197
6500,450.659325
6501,446.050343
6502,443.349266
6503,442.515949
6504,443.787488
6505,446.99165
6506,451.734051
6507,457.769282
6508,464.680835
6509,471.754866
6510,478.70067
6511,484.861761
6512,489.678554
6513,492.856293
6514,494.135558
6515,493.294539
6516,490.746988
6517,486.797903
6518,481.8897
6519,476.870504
6520,472.200123
6521,468.271175
6522,465.620659
6523,464.277654
6524,464.145004
6525,465.383424
6526,467.525215
6527,470.380541
6528,473.728059
6529,477.190873
6530,480.392108
6531,483.291617
6532,485.466131
6533,486.761819
6534,487.273241
6535,486.7394
6536,485.2862
6537,483.13495
6538,480.257401
6539,476.888046
6540,473.3414
6541,469.568108
6542,465.849639
6543,462.367867
6544,459.074207
6545,456.160836
6546,453.777006
6547,451.905375
6548,450.658844
6549,450.309419
6550,450.669746
6551,452.025065
6552,454.382315
6553,457.606742
6554,461.750124
6555,466.728116
6556,472.154007
6557,477.981352
6558,483.826893
6559,489.241732
6560,493.909583
6561,497.467537
6562,499.327142
6563,499.397146
6564,497.490686
6565,493.511513
6566,487.947518
6567,481.249436
6568,473.916995
6569,466.892036
6570,460.699697
6571,455.832682
6572,452.799153
6573,451.727213
6574,452.517439
6575,455.248637
6576,459.548171
6577,465.047804
6578,471.511733
6579,478.411522
6580,485.184868
6581,491.571546
6582,496.751066
6583,500.250345
6584,501.578567
6585,500.159993
6586,495.752183
6587,488.615164
6588,479.048811
6589,468.057814
6590,456.768722
6591,446.279757
6592,437.591789
6593,431.530778
6594,428.416295
6595,428.388179
6596,431.46073
6597,437.186224
6598,445.302818
6599,455.267537
6600,466.564159
6601,478.545872
6602,490.741534
6603,502.266666
6604,512.57425
6605,520.815007
6606,526.197743
6607,527.972208
6608,525.820233
6609,519.366168
6610,509.210079
6611,496.243781
6612,481.645757
6613,466.991337
6614,453.632916
6615,442.501336
6616,434.413872
6617,429.625597
6618,428.146689
6619,429.770697
6620,434.224563
6621,440.871711
6622,449.410627
6623,459.160714
6624,469.567172
6625,480.027255
6626,489.915344
6627,498.311196
6628,504.717558
6629,508.165475
6630,508.25542
6631,504.793012
6632,498.027386
6633,488.733784
6634,478.06009
6635,467.215614
6636,457.311791
6637,449.287013
6638,443.60996
6639,440.592456
6640,440.147075
6641,442.166085
6642,446.239442
6643,452.096617
6644,459.21995
6645,467.28484
6646,475.777438
6647,484.386665
6648,492.589771
6649,500.073866
6650,506.340645
6651,511.001776
6652,513.622456
6653,513.888548
6654,511.453067
6655,506.394959
6656,498.737973
6657,489.027039
6658,477.868025
6659,466.16321
6660,454.740026
6661,444.496411
6662,436.089442
6663,430.02729
6664,426.579304
6665,425.928506
6666,427.87257
6667,432.396423
6668,439.088463
6669,447.661628
6670,457.669346
6671,468.673707
6672,480.069098
6673,491.337385
6674,501.630241
6675,510.22572
6676,516.134201
6677,518.554187
6678,516.806021
6679,510.761339
6680,500.902079
6681,488.27497
6682,474.488425
6683,461.121069
6684,449.629049
6685,440.98145
6686,435.858639
6687,434.244252
6688,436.149017
6689,441.137167
6690,448.678699
6691,458.21789
6692,469.190535
6693,480.809201
6694,492.610205
6695,503.833529
6696,513.746193
6697,521.688625
6698,526.676806
6699,527.883709
6700,524.663416
6701,516.629925
6702,504.114796
6703,488.240494
6704,470.56879
6705,452.928483
6706,437.213021
6707,424.533305
6708,415.727778
6709,411.168054
6710,410.682561
6711,413.924957
6712,420.579914
6713,429.87698
6714,441.354401
6715,454.36127
6716,468.199587
6717,482.223561
6718,495.757026
6719,507.897537
6720,517.876952
6721,524.866571
6722,528.065707
6723,527.04622
6724,521.894846
6725,512.948935
6726,501.351189
6727,488.402351
6728,475.362619
6729,463.517912
6730,453.803917
6731,446.64653
6732,442.352708
6733,440.951096
6734,442.089586
6735,445.525043
6736,450.907838
6737,457.602702
6738,465.314501
6739,473.549227
6740,481.670673
6741,489.339322
6742,495.98687
6743,500.887472
6744,503.738047
6745,503.915369
6746,501.142835
6747,495.553114
6748,487.541856
6749,477.662951
6750,467.152368
6751,456.869913
6752,447.658005
6753,440.415751
6754,435.434461
6755,432.860689
6756,432.893297
6757,435.200784
6758,439.512188
6759,445.718035
6760,453.223982
6761,461.749629
6762,470.950818
6763,480.379049
6764,489.515952
6765,498.179578
6766,505.633061
6767,511.547952
6768,515.508688
6769,516.977983
6770,515.679759
6771,511.690218
6772,504.88708
6773,495.895964
6774,485.409975
6775,474.19025
6776,463.208129
6777,453.422693
6778,445.32784
6779,439.533693
6780,436.323081
6781,435.664194
6782,437.454293
6783,441.648379
6784,447.61212
6785,455.205012
6786,463.891783
6787,473.089165
6788,482.301381
6789,490.964437
6790,498.098464
6791,503.186271
6792,505.375192
6793,504.012533
6794,499.031043
6795,490.829313
6796,480.076749
6797,468.363119
6798,457.051774
6799,447.257392
6800,440.210945
6801,436.278437
6802,435.58838
6803,438.138998
6804,443.511851
6805,451.108503
6806,460.578151
6807,471.08778
6808,482.04901
6809,492.85254
6810,502.798429
6811,511.060202
6812,517.276469
6813,520.566229
6814,520.596049
6815,517.242817
6816,510.573611
6817,501.095792
6818,489.902237
6819,477.795684
6820,466.013172
6821,455.475332
6822,446.825037
6823,440.426725
6824,436.573132
6825,435.062213
6826,435.738413
6827,438.364944
6828,442.495162
6829,447.707304
6830,453.787858
6831,460.054635
6832,466.316395
6833,472.154
6834,477.204512
6835,481.20952
6836,484.142975
6837,485.721604
6838,486.195817
6839,485.698385
6840,484.365583
6841,482.570584
6842,480.627778
6843,478.650632
6844,476.955842
6845,475.716304
6846,474.8244
6847,474.538635
6848,474.679179
6849,475.220222
6850,476.089683
6851,477.236911
6852,478.416852
6853,479.673934
6854,480.835293
6855,481.778602
6856,482.490507
6857,482.898351
6858,482.848895
6859,482.474151
6860,481.638198
6861,480.315621
6862,478.6357
6863,476.517671
6864,473.998702
6865,471.223844
6866,468.162219
6867,464.956688
6868,461.709867
6869,458.568777
6870,455.604512
6871,453.088802
6872,451.082657
6873,449.761647
6874,449.275033
6875,449.704198
6876,451.060099
6877,453.439884
6878,456.703125
6879,460.799898
6880,465.576546
6881,470.82928
6882,476.28654
6883,481.734271
6884,486.812229
6885,491.234744
6886,494.724316
6887,497.018992
6888,497.905971
6889,497.409024
6890,495.448938
6891,492.324835
6892,488.283142
6893,483.726737
6894,479.082395
6895,474.76355
6896,471.120433
6897,468.375458
6898,466.699819
6899,466.08968
6900,466.444309
6901,467.638566
6902,469.378981
6903,471.390822
6904,473.382376
6905,475.011052
6906,475.990483
6907,476.126377
6908,475.223444
6909,473.358675
6910,470.567727
6911,467.247914
6912,463.647287
6913,460.316729
6914,457.601964
6915,455.83447
6916,455.270294
6917,455.969339
6918,457.83593
6919,460.732576
6920,464.382491
6921,468.361461
6922,472.406591
6923,476.039721
6924,478.973277
6925,480.94543
6926,481.89091
6927,481.676565
6928,480.704711
6929,479.058658
6930,477.226183
6931,475.58201
6932,474.446246
6933,474.060747
6934,474.630633
6935,476.076815
6936,478.338113
6937,481.169142
6938,484.303649
6939,487.256317
6940,489.761255
6941,491.250823
6942,491.361021
6943,489.793915
6944,486.338432
6945,480.944906
6946,474.109028
6947,466.132855
6948,457.909485
6949,450.211921
6950,443.777815
6951,439.195003
6952,436.992994
6953,437.157068
6954,439.787102
6955,444.67714
6956,451.398778
6957,459.548927
6958,468.716457
6959,478.10347
6960,487.282489
6961,495.543133
6962,502.148039
6963,506.63295
6964,508.514475
6965,507.494071
6966,503.734938
6967,497.711731
6968,489.920071
6969,481.446867
6970,473.080879
6971,465.574426
6972,459.585169
6973,455.559835
6974,453.398564
6975,453.402843
6976,455.160752
6977,458.470617
6978,463.008929
6979,468.406447
6980,474.117994
6981,479.880206
6982,485.129331
6983,489.377042
6984,492.246857
6985,493.294388
6986,492.086156
6987,488.707791
6988,483.136845
6989,475.762631
6990,467.414011
6991,458.785622
6992,450.640467
6993,443.997148
6994,439.096555
6995,436.419271
6996,436.100982
6997,438.043049
6998,441.921405
6999,447.714498
7000,454.74772
7001,462.755451
7002,471.362523
7003,479.951649
7004,488.169455
7005,495.678443
7006,501.881824
7007,506.563965
7008,509.56442
7009,510.503498
7010,509.598437
7011,506.930436
7012,502.700313
7013,497.281883
7014,491.245804
7015,484.701132
7016,478.263098
7017,472.229639
7018,466.672722
7019,461.945288
7020,458.171939
7021,455.23903
7022,453.406281
7023,452.600432
7024,452.729926
7025,453.905171
7026,456.036328
7027,458.92126
7028,462.609128
7029,466.862289
7030,471.375445
7031,475.990182
7032,480.322967
7033,483.802182
7034,486.194217
7035,486.904253
7036,485.505714
7037,481.982061
7038,476.325245
7039,468.882765
7040,460.577957
7041,452.184938
7042,444.639227
7043,438.952988
7044,435.658174
7045,435.04959
7046,437.50847
7047,442.714782
7048,450.440209
7049,460.41907
7050,471.992641
7051,484.579027
7052,497.728301
7053,510.454112
7054,522.119434
7055,531.864127
7056,538.521711
7057,541.165207
7058,539.010521
7059,531.427337
7060,518.738336
7061,502.158772
7062,483.168507
7063,464.048247
7064,446.740104
7065,432.521967
7066,422.467643
7067,416.843585
7068,415.500162
7069,418.134259
7070,424.237964
7071,433.053698
7072,444.075973
7073,456.53187
7074,469.729751
7075,482.890308
7076,495.242632
7077,505.591281
7078,513.006906
7079,516.406457
7080,514.937983
7081,508.663446
7082,498.206109
7083,484.965375
7084,470.806864
7085,457.576188
7086,446.494223
7087,438.663413
7088,434.357906
7089,433.56186
7090,436.023868
7091,441.333436
7092,448.769453
7093,457.974009
7094,468.163362
7095,478.765908
7096,489.314549
7097,499.112391
7098,507.553686
7099,514.21051
7100,518.295321
7101,519.406518
7102,517.196284
7103,511.582567
7104,502.806554
7105,491.772497
7106,479.247024
7107,466.521586
